ID1;tjul;clim2;v1;v2;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19;v20;v21;v22;v23;v24;v25;v26;v27;v28;v29;v30;v31;v32;v33;v34;v35;v36;v37;v38;v39;v40;v41;v42;v43;v44;v45;v46;v47;v48;v49;v50;v51;v52;v53;v54;v55;v56
3916;12.2;0;0;0;0.11599297;0;0.001757469;0;0;0;0.001757469;0.105448155;0;0;0;0;0;0;0.001757469;0;0.001757469;0.024604569;0;0;0;0.007029877;0;0;0;0;0;0;0.001757469;0;0;0.019332162;0.001757469;0;0.001757469;0;0;0.655536028;0.017574692;0;0;0.005272408;0;0;0;0.003514938;0;0.005272408;0;0;0.028119508;0;0;0
3917;12.2;0;0.003898635;0;0.076023392;0;0;0;0;0.007797271;0.003898635;0.101364522;0;0;0;0;0;0;0.001949318;0;0.001949318;0.027290448;0;0;0;0.001949318;0;0.001949318;0;0;0;0;0;0;0;0.015594542;0;0;0;0;0;0.701754386;0.019493177;0;0;0.001949318;0;0;0;0.001949318;0;0.001949318;0;0;0.029239766;0;0;0
3918;12.2;0;0.012320329;0;0.047227926;0;0;0;0;0.002053388;0;0.090349076;0;0;0;0;0;0;0;0;0;0.024640657;0;0;0;0;0;0.002053388;0;0;0;0;0.002053388;0;0;0.014373717;0;0;0;0;0;0.753593429;0.020533881;0;0;0.002053388;0;0;0;0;0;0;0;0;0.028747433;0;0;0
3919;9.2;0;0;0;0.306759099;0;0.001733102;0;0;0.003466205;0.020797227;0.318890815;0;0;0;0;0;0;0;0;0;0.024263432;0;0;0;0.012131716;0;0;0;0;0;0;0.001733102;0;0;0.020797227;0;0;0.003466205;0;0;0.209705373;0.005199307;0;0;0.013864818;0;0;0;0;0;0.008665511;0;0;0.048526863;0;0;0
3943;9.7;0;0;0;0;0;0;0;0;0;0.003521127;0.197183099;0;0;0.003521127;0;0;0;0;0;0;0.126760563;0;0;0;0.007042254;0;0;0;0;0;0;0;0;0;0.468309859;0;0;0;0;0;0;0;0;0;0.105633803;0;0;0;0;0;0.088028169;0;0;0;0;0;0
3964;14.3;0;0;0;0.535767511;0;0.004470939;0;0;0.002980626;0.001490313;0.263040239;0.000745156;0;0;0;0;0;0.000745156;0;0;0.039493294;0.017138599;0;0;0.013412817;0;0;0;0;0;0;0;0;0;0;0.000745156;0;0;0;0;0.094634873;0;0;0;0.011922504;0;0;0;0;0.000745156;0.01266766;0;0;0;0;0;0
3966;13.5;0;0;0;0.210526316;0;0;0;0;0;0;0.342105263;0;0;0;0;0;0;0;0;0;0.149122807;0;0;0;0.01754386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.166666667;0;0;0;0.061403509;0;0;0;0;0;0.043859649;0;0;0.00877193;0;0;0
3970;11.8;0;0;0;0.268468469;0;0;0;0;0;0;0.196396396;0;0;0.001801802;0;0;0;0;0;0;0.027027027;0.001801802;0;0;0.003603604;0;0;0;0;0;0;0;0;0;0.003603604;0;0;0;0;0;0.427027027;0;0;0;0.036036036;0.003603604;0;0;0;0;0.010810811;0;0;0.014414414;0;0;0
3972;13.7;0;0;0;0.203852327;0;0;0;0;0.006420546;0;0.370786517;0;0;0;0;0;0;0.003210273;0;0;0.182985554;0;0;0;0.097913323;0;0;0;0;0;0;0;0;0;0.003210273;0;0;0;0;0;0.033707865;0;0;0;0.040128411;0;0;0;0;0;0.027287319;0;0;0.028892456;0;0;0
3974;13.6;0;0;0;0.413934426;0;0.004098361;0;0;0.008196721;0.00204918;0.168032787;0.00204918;0;0.00204918;0;0;0;0;0;0;0.057377049;0;0;0;0.018442623;0;0;0;0;0;0;0;0;0;0.022540984;0.004098361;0;0;0;0;0.18647541;0;0;0;0.016393443;0.004098361;0;0;0;0.00204918;0.016393443;0;0;0.06147541;0;0;0
3975;13.1;0;0;0;0.509594883;0;0.004264392;0;0;0.002132196;0;0.279317697;0;0;0;0;0;0;0;0;0;0.029850746;0;0;0;0.002132196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.113006397;0;0;0;0.023454158;0;0;0;0;0;0.017057569;0;0;0.017057569;0;0;0
3977;13.9;0;0;0;0.016032064;0;0;0;0;0.080160321;0.044088176;0.004008016;0;0;0;0;0;0;0.230460922;0;0;0.062124249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.03006012;0;0;0;0.156312625;0.004008016;0;0;0;0.002004008;0.03006012;0;0;0;0;0;0
3982;15.8;0;0;0;0.160541586;0;0.003868472;0;0;0.007736944;0;0.205029014;0;0;0;0;0;0;0.001934236;0.001934236;0;0.01934236;0.001934236;0;0;0;0;0;0;0;0;0;0.001934236;0;0;0;0.015473888;0;0;0;0;0.332688588;0;0;0;0.015473888;0.003868472;0;0;0;0.001934236;0.040618956;0;0;0.013539652;0;0;0
3983;13.8;0;0;0;0.083333333;0;0.004166667;0;0;0.002083333;0.00625;0.229166667;0;0;0.002083333;0;0;0;0;0;0;0.020833333;0;0;0;0.00625;0;0;0;0;0;0;0;0;0;0;0.010416667;0;0;0;0;0.383333333;0.208333333;0.002083333;0;0;0;0;0;0;0.002083333;0.014583333;0;0;0.025;0;0;0
3986;16.2;0;0;0;0.063291139;0;0;0;0;0;0;0.14978903;0;0;0;0;0;0;0.012658228;0;0;0.008438819;0;0;0;0.012658228;0;0;0;0;0;0;0;0;0;0;0.004219409;0;0;0;0;0.348101266;0.331223629;0;0;0;0.006329114;0;0;0;0;0.052742616;0;0;0.010548523;0;0;0
3988;18.5;0;0.001694915;0;0.044067797;0;0.003389831;0;0;0.101694915;0.003389831;0.089830508;0.003389831;0;0;0;0;0;0.016949153;0.006779661;0;0.040677966;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.191525424;0.389830509;0;0;0.044067797;0.013559322;0;0;0;0.003389831;0.042372881;0;0;0.003389831;0;0;0
3990;17.5;0;0;0;0.015734266;0;0.003496504;0;0;0.410839161;0.019230769;0.034965035;0.003496504;0;0;0;0;0;0.045454545;0;0;0.055944056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.043706294;0;0.001748252;0;0.090909091;0.003496504;0;0;0;0.003496504;0.033216783;0;0;0.001748252;0;0;0
3991;16.1;0;0;0;0;0;0;0;0;0.193236715;0.057971014;0;0.009661836;0;0;0;0;0;0.357487923;0;0;0.028985507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014492754;0;0;0;0.132850242;0;0;0;0;0.012077295;0.024154589;0;0;0;0;0;0
3993;9.9;0;0;0;0.018761726;0;0.003752345;0;0;0.09380863;0.009380863;0.018761726;0;0;0;0;0;0;0.166979362;0;0;0.075046904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.039399625;0;0;0;0.150093809;0;0;0;0;0.003752345;0.033771107;0;0;0;0;0;0
3994;10.2;0;0;0;0;0;0.002421308;0;0;0.108958838;0.016949153;0.014527845;0;0;0;0;0;0;0.089588378;0;0;0.11622276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.04842615;0;0;0;0.14527845;0;0;0;0;0;0.021791768;0;0;0;0;0;0
3995;10.4;0;0;0;0.156903766;0;0;0;0;0.048117155;0.012552301;0.282426778;0;0;0;0;0;0;0;0;0;0.110878661;0;0;0;0.050209205;0;0;0;0;0;0;0;0;0;0.00209205;0.00209205;0;0;0;0;0.161087866;0.023012552;0;0;0.112970711;0;0;0;0;0.0041841;0.033472803;0;0;0;0;0;0
3996;9.5;0;0;0;0.196388262;0;0;0;0;0.018058691;0.002257336;0.288939052;0;0;0;0;0;0;0;0;0;0.144469526;0;0;0;0.115124154;0;0;0;0;0;0;0;0;0;0.002257336;0;0;0;0;0;0.135440181;0.020316027;0;0;0.072234763;0;0;0;0;0;0.004514673;0;0;0;0;0;0
3997;10.9;0;0;0;0.118451025;0;0;0;0;0.088838269;0.013667426;0.202733485;0;0;0.004555809;0;0;0;0.002277904;0;0;0.170842825;0;0;0;0.034168565;0;0;0;0;0;0.002277904;0;0;0;0;0;0;0;0;0;0.095671982;0.0523918;0;0;0.173120729;0;0;0;0;0.002277904;0.038724374;0;0;0;0;0;0
3998;11.7;0;0;0;0.323770492;0;0;0;0;0.018442623;0.00204918;0.239754098;0;0;0;0;0;0;0;0;0;0.067622951;0;0;0;0.047131148;0;0;0;0;0;0;0;0;0;0;0.00204918;0;0;0;0;0.196721312;0.012295082;0;0;0.05942623;0;0;0;0;0.008196721;0.022540984;0;0;0;0;0;0
3999;11.4;0;0;0;0.155357143;0;0;0;0;0.007142857;0.001785714;0.264285714;0;0;0.001785714;0;0;0;0;0;0;0.266071429;0;0;0;0.060714286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.098214286;0.023214286;0;0;0.092857143;0;0;0;0;0.005357143;0.023214286;0;0;0;0;0;0
4000;11.2;0;0;0;0.35589942;0;0;0;0;0.011605416;0.007736944;0.235976789;0;0;0;0;0;0;0;0;0;0.114119923;0;0;0;0.032882012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.106382979;0;0;0;0.094777563;0;0;0;0;0;0.021276596;0;0;0;0;0;0
4001;11.1;0;0;0;0.563850688;0;0;0;0;0;0.001964637;0.251473477;0;0;0;0;0;0;0;0;0;0.058939096;0;0;0;0.021611002;0;0;0;0;0;0;0;0;0;0.001964637;0;0;0;0;0;0.043222004;0;0;0;0.017681729;0;0;0;0;0;0.035363458;0;0;0;0;0;0
4002;11.3;0;0;0;0.482617587;0;0;0;0;0;0;0.192229039;0;0;0.00204499;0;0;0;0;0;0;0.053169734;0;0;0;0.034764826;0;0;0;0;0;0;0;0;0;0.00204499;0;0;0;0;0;0.198364008;0;0;0;0.014314928;0;0;0;0;0;0.006134969;0;0;0;0;0;0
4004;11.7;0;0;0;0.303240741;0;0;0;0;0.025462963;0.00462963;0.458333333;0;0;0;0;0;0;0;0;0;0.0625;0;0;0;0.037037037;0;0;0;0;0;0;0;0;0;0.002314815;0;0;0;0;0;0.048611111;0;0;0;0.032407407;0;0;0;0;0;0.020833333;0;0;0;0;0;0
4005;11.7;0;0;0;0.314487633;0;0;0;0;0.003533569;0.003533569;0.402826855;0;0;0;0;0;0;0;0;0;0.077738516;0;0;0;0.061837456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0795053;0;0;0;0.033568905;0;0;0;0;0;0.008833922;0;0;0;0;0;0
4006;11.7;0;0;0;0.3117338;0;0;0;0;0.015761821;0.001751313;0.406304729;0;0;0.003502627;0;0;0;0;0;0;0.08056042;0;0;0;0.043782837;0;0;0;0;0;0;0;0;0;0.001751313;0;0;0;0;0;0.063047285;0;0;0;0.043782837;0;0;0;0;0.001751313;0.012259194;0;0;0;0;0;0
4007;11.6;0;0;0;0.366300366;0;0;0;0;0.02014652;0.003663004;0.236263736;0;0;0;0;0;0;0;0;0;0.120879121;0;0;0;0.073260073;0;0;0;0;0;0;0;0;0;0.003663004;0;0;0;0;0;0.100732601;0;0;0;0.053113553;0;0;0;0;0.003663004;0.012820513;0;0;0;0;0;0
4008;11.5;0;0;0;0.414872798;0;0;0;0;0.007827789;0.001956947;0.264187867;0;0;0.001956947;0;0;0;0.001956947;0;0;0.107632094;0;0;0;0.017612524;0;0;0;0;0;0;0;0;0;0.005870841;0.001956947;0;0;0;0;0.090019569;0;0;0;0.060665362;0;0;0;0;0.001956947;0.019569472;0;0;0;0;0;0
4009;11.4;0;0;0;0.344329897;0;0;0;0;0.002061856;0;0.237113402;0;0;0.002061856;0;0;0;0.002061856;0;0;0.156701031;0;0;0;0.051546392;0;0;0;0;0;0;0;0;0;0.006185567;0;0;0;0;0;0.121649485;0;0;0;0.037113402;0;0;0;0;0.002061856;0.020618557;0;0;0;0;0;0
4010;11.2;0;0;0;0.285524568;0;0;0;0;0.02124834;0.001328021;0.333333333;0;0;0.005312085;0;0;0;0;0;0;0.102257636;0;0;0;0.108897742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.066401062;0;0;0;0.055776892;0;0;0;0;0;0.018592297;0;0;0;0;0;0
4011;11.2;0;0;0;0.338809035;0;0;0;0;0.008213552;0;0.271047228;0;0;0;0;0;0;0.002053388;0;0;0.174537988;0;0;0;0.030800821;0;0;0;0;0;0;0;0;0;0.002053388;0;0;0;0;0;0.106776181;0;0;0;0.032854209;0;0;0;0;0.004106776;0.018480493;0;0;0;0;0;0
4012;11.4;0;0;0;0.303571429;0;0;0;0;0.007936508;0;0.214285714;0;0;0;0;0;0;0.003968254;0;0;0.148809524;0;0;0;0.079365079;0;0;0;0;0;0;0;0;0;0.003968254;0.001984127;0;0;0;0;0.182539683;0;0;0;0.015873016;0;0;0;0;0;0.017857143;0;0;0;0;0;0
4013;12.3;0;0;0;0.291666667;0;0;0;0;0.02173913;0;0.192028986;0;0;0.001811594;0;0;0;0.001811594;0;0;0.244565217;0;0;0;0.02173913;0;0;0;0;0;0;0;0;0;0.005434783;0;0;0;0;0;0.063405797;0;0;0;0.086956522;0;0;0;0;0.009057971;0.052536232;0;0;0;0;0;0
4014;12;0;0;0;0.218992248;0;0;0;0;0.009689922;0.003875969;0.191860465;0;0;0.001937985;0;0;0;0;0;0;0.230620155;0;0;0;0.048449612;0;0;0;0;0;0;0;0;0;0.001937985;0;0;0;0;0;0.15503876;0;0;0;0.079457364;0;0;0;0;0.005813953;0.042635659;0;0;0;0;0;0
4015;11.9;0;0;0;0.129107981;0;0;0;0;0.004694836;0.002347418;0.41314554;0;0;0;0;0;0;0;0;0;0.157276995;0;0;0;0.138497653;0;0;0;0;0;0;0;0;0;0;0.002347418;0;0;0;0;0.084507042;0;0;0;0.030516432;0;0;0;0;0;0.030516432;0;0;0;0;0;0.002347418
4016;11.7;0;0;0;0.483263598;0;0;0;0;0;0.00209205;0.29916318;0;0;0.00209205;0;0;0;0;0;0;0.031380753;0;0;0;0.018828452;0;0;0;0;0;0;0;0;0;0;0.0041841;0;0;0;0;0.09832636;0;0;0;0.033472803;0;0;0;0;0.00209205;0.014644351;0;0;0;0;0;0.00209205
4017;12.1;0;0;0;0.520376176;0;0;0;0;0.004702194;0;0.210031348;0;0;0;0;0;0;0;0;0;0.078369906;0;0;0;0.028213166;0;0;0;0;0;0;0;0;0;0.001567398;0.001567398;0;0;0;0;0.109717868;0;0;0;0.021943574;0;0;0;0;0;0.017241379;0;0;0;0;0;0
4018;12.3;0;0;0;0.547520661;0;0;0;0;0.002066116;0.004132231;0.188016529;0.004132231;0;0;0;0;0;0.002066116;0;0;0.068181818;0;0;0;0.006198347;0;0;0;0;0;0;0;0;0;0.004132231;0.004132231;0;0;0;0;0.134297521;0;0;0;0.002066116;0;0;0;0;0;0.018595041;0;0;0;0;0;0
4019;9.4;0;0;0;0.426691729;0;0;0;0;0.018796992;0.007518797;0.240601504;0;0.001879699;0.001879699;0;0;0;0;0;0;0.086466165;0;0;0;0.054511278;0;0;0;0;0;0;0;0;0;0;0.001879699;0;0;0;0;0.062030075;0;0.003759399;0;0.063909774;0;0;0;0;0.003759399;0.016917293;0;0;0;0;0;0
4020;13.2;0;0;0;0.510144928;0;0;0;0;0.008695652;0.001449275;0.249275362;0;0;0.001449275;0;0;0;0;0;0;0.066666667;0;0;0;0.01884058;0;0;0;0;0;0;0;0;0;0.007246377;0;0;0;0;0;0.062318841;0;0;0;0.053623188;0;0;0;0;0.002898551;0.014492754;0;0;0;0;0;0
4021;12.8;0;0;0;0.458947368;0;0;0;0;0.010526316;0.006315789;0.269473684;0.002105263;0;0;0;0;0;0;0;0;0.044210526;0;0;0;0.029473684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.134736842;0;0;0;0;0;0;0;0;0.002105263;0.033684211;0;0;0;0;0;0
4022;12.5;0;0;0;0.167641326;0;0;0;0;0.01754386;0.007797271;0.399610137;0;0;0.001949318;0;0;0;0;0;0;0.144249513;0;0;0;0.023391813;0;0;0;0;0;0;0;0;0;0.001949318;0;0;0;0;0;0.091617934;0.029239766;0;0;0.101364522;0;0;0;0;0.003898635;0.009746589;0;0;0;0;0;0
4023;10.3;0;0;0;0.578528827;0;0;0;0;0.003976143;0;0.147117296;0.001988072;0;0;0;0;0;0;0;0;0.051689861;0;0;0;0.007952286;0;0;0;0;0;0;0;0;0;0.005964215;0.001988072;0;0;0;0;0.163021869;0;0;0;0.015904573;0;0;0;0;0.001988072;0.009940358;0;0;0;0;0;0
4024;12.6;0;0;0;0.337864078;0;0;0;0;0.009708738;0;0.33592233;0;0;0;0;0;0;0.001941748;0;0;0.023300971;0;0;0;0.013592233;0;0;0;0;0;0;0.001941748;0;0;0.001941748;0.005825243;0;0;0;0;0.215533981;0;0;0;0.021359223;0;0;0;0;0.003883495;0.021359223;0;0;0;0;0;0
4025;12.5;0;0;0;0.254079254;0;0;0;0;0.011655012;0;0.307692308;0;0;0;0;0;0;0;0;0;0.065268065;0;0;0;0.009324009;0;0;0;0;0;0;0.002331002;0;0;0;0;0;0;0;0;0.277389277;0;0;0;0.046620047;0;0;0;0;0.002331002;0.004662005;0;0;0;0;0;0
4027;11.4;0;0;0;0.292270531;0;0;0;0;0.004830918;0;0.285024155;0;0;0;0;0;0;0;0;0;0.041062802;0;0;0;0.009661836;0;0;0;0;0;0;0;0;0;0.004830918;0.004830918;0;0;0;0;0.299516908;0;0;0;0.024154589;0;0;0;0;0.002415459;0.02173913;0;0;0;0;0;0
4028;11.3;0;0;0;0.275434243;0;0;0;0;0;0;0.310173697;0;0;0;0;0;0;0;0;0;0.05955335;0;0;0;0.012406948;0;0;0;0;0;0;0;0;0;0;0.004962779;0;0;0;0;0.287841191;0;0;0;0.019851117;0;0;0;0;0;0.024813896;0;0;0;0;0;0
4029;8.3;0;0;0;0.286764706;0;0;0;0;0.004901961;0;0.274509804;0;0;0;0;0;0;0;0;0;0.06127451;0;0;0;0.007352941;0;0;0;0;0;0;0.00245098;0;0;0;0.007352941;0;0;0;0;0.301470588;0;0;0;0.031862745;0;0;0;0;0.00245098;0.009803922;0;0;0;0;0;0
4030;8.1;0;0;0;0.271629779;0;0;0;0;0.006036217;0;0.327967807;0;0;0;0;0;0;0;0;0;0.048289738;0;0;0;0.014084507;0;0;0;0;0;0;0;0;0;0.002012072;0.002012072;0;0;0;0;0.283702213;0;0;0;0.014084507;0;0;0;0;0.004024145;0.022132797;0;0;0;0;0;0
4031;8;0;0;0;0.319347319;0;0;0;0;0.002331002;0;0.282051282;0;0;0;0;0;0;0;0;0;0.037296037;0;0;0;0.002331002;0;0;0;0;0;0;0;0;0;0.002331002;0.006993007;0;0;0;0;0.296037296;0;0;0;0.03030303;0;0;0;0;0.002331002;0.013986014;0;0;0;0;0;0
4032;8.5;0;0;0;0.155295647;0;0;0;0;0.013645224;0.001949318;0.202079272;0.001299545;0;0;0;0;0;0.000649773;0;0;0.289798571;0;0.004548408;0;0.011695906;0;0;0;0;0;0;0;0;0;0.013645224;0.000649773;0;0;0;0;0.13840156;0.007797271;0.000649773;0;0.065627031;0.001299545;0;0;0;0.008447044;0.042235218;0;0.000649773;0.039636127;0;0;0
4033;8.3;0;0;0;0.169089518;0;0;0;0;0.028309105;0.009946442;0.180566182;0.001530222;0;0.003060444;0;0;0;0;0;0;0.261667942;0;0.006120888;0;0.007651109;0;0;0;0;0;0;0;0;0;0.002295333;0.000765111;0;0;0;0;0.107115532;0.004590666;0.001530222;0;0.149961745;0;0;0;0;0.003060444;0.045141546;0;0.000765111;0.016832441;0;0;0
4035;6.7;0;0;0;0.196138996;0;0.000772201;0;0;0.016988417;0.003861004;0.207722008;0.002316602;0;0.003861004;0;0;0;0.002316602;0;0;0.210810811;0;0.003088803;0;0.01003861;0;0;0;0;0;0;0;0;0;0.008494208;0.000772201;0;0;0;0;0.195366795;0.009266409;0.003088803;0;0.058687259;0;0;0;0;0.006177606;0.037837838;0;0;0.022393822;0;0;0
4037;7;0;0;0;0.111923253;0;0;0;0;0.041571494;0.008222933;0.491091823;0.001827318;0;0.002284148;0;0;0;0;0;0;0.082686158;0;0.001370489;0;0.018730014;0;0;0;0;0;0;0;0;0;0.01187757;0;0;0;0;0;0.06852444;0.001370489;0;0;0.109182275;0;0;0;0;0.002284148;0.027866606;0;0.00045683;0.018730014;0;0;0
4038;6.4;0;0;0;0.284727552;0;0.002302379;0;0;0.001534919;0.002302379;0.200306984;0.003069839;0;0.001534919;0;0;0;0.001534919;0;0;0.190330008;0;0.001534919;0;0.001534919;0;0;0;0;0;0;0;0;0;0.007674597;0;0;0;0;0;0.198004605;0.008442057;0;0;0.022256332;0.00076746;0;0;0;0.003837299;0.023023791;0;0;0.045280123;0;0;0
4041;7.1;0;0;0;0.185963115;0;0;0;0;0.002561475;0.00204918;0.152663934;0.001536885;0;0;0;0;0;0.000512295;0;0;0.390881148;0;0.00102459;0;0.004098361;0;0;0;0;0;0;0;0;0;0.007684426;0.00102459;0;0;0;0;0.163422131;0.011270492;0;0;0.018954918;0;0;0;0;0.004098361;0.02920082;0;0;0.023053279;0;0;0
4042;7;0;0;0;0.211666667;0;0.000833333;0;0;0.015;0.006666667;0.22;0.0025;0;0;0;0;0;0.000833333;0;0;0.274166667;0;0.005833333;0;0.005;0;0;0;0;0;0;0;0;0;0.011666667;0.000833333;0;0;0;0;0.1275;0.010833333;0.000833333;0;0.034166667;0;0;0;0;0.010833333;0.0275;0;0;0.033333333;0;0;0
4044;6.8;0;0;0;0.211842105;0;0.001315789;0;0;0.038157895;0.006578947;0.184210526;0.001315789;0;0.001315789;0;0;0;0.001315789;0;0;0.192105263;0;0.006578947;0;0.015789474;0;0;0;0;0;0;0;0;0;0.019736842;0.001315789;0;0;0;0;0.196052632;0.019736842;0;0;0.031578947;0;0;0;0;0.002631579;0.023684211;0;0.001315789;0.043421053;0;0;0
4045;11.6;0;0;0;0.193370166;0;0;0;0;0.017955801;0.005524862;0.165745856;0.001381215;0;0;0;0;0;0;0;0;0.267955801;0;0;0;0.008287293;0;0;0;0;0;0;0;0;0;0.011049724;0;0;0;0;0;0.208563536;0.011049724;0;0;0.046961326;0;0;0;0;0.005524862;0.024861878;0;0;0.031767956;0;0;0
4304;17.3;0;0;0;0.031795511;0;0;0;0;0.007481297;0;0.024314214;0;0;0;0;0;0;0.008104738;0;0.001870324;0;0;0;0;0;0;0;0;0;0;0;0.001870324;0;0;0.002493766;0;0;0;0;0;0.329177057;0.585411471;0;0;0.003740648;0;0;0;0;0;0.003740648;0;0;0;0;0;0
4305;19.2;0;0;0;0.232;0;0;0;0;0.018;0.007333333;0.199333333;0;0;0;0;0;0;0.016666667;0;0.001333333;0.014666667;0;0;0;0;0;0.001333333;0;0;0;0;0.004;0;0;0.000666667;0.000666667;0;0;0;0;0.148666667;0.3;0;0;0.014666667;0.007333333;0;0;0.000666667;0.002;0.021333333;0.001333333;0;0.008;0;0;0
4306;19.4;0;0.001512859;0;0.161875946;0;0;0;0;0.063540091;0.003025719;0.332829047;0;0;0;0;0;0;0.013615734;0.019667171;0.003025719;0.040847201;0.003025719;0;0;0;0;0;0;0;0;0.003025719;0;0;0;0;0.004538578;0;0.001512859;0;0;0.145234493;0.105900151;0;0;0.054462935;0;0;0;0.004538578;0.004538578;0.027231467;0;0;0;0;0;0.006051437
4307;15.3;0;0.001260239;0.00063012;0.086326402;0;0;0;0;0.038437303;0.005671078;0.153119093;0;0;0;0;0;0;0.011972275;0.007561437;0.001260239;0.015122873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001260239;0;0.001890359;0;0;0.218651544;0.395715186;0;0;0.028985507;0;0;0;0.008191556;0.001890359;0.019533711;0;0;0;0;0;0.002520479
4308;5.3;0;0;0;0.117913832;0;0;0;0;0.070294785;0.006802721;0.256235828;0;0;0;0;0;0;0.01814059;0.01814059;0.002267574;0.038548753;0;0;0;0;0;0.002267574;0;0;0;0;0.002267574;0;0;0;0;0;0;0;0;0.183673469;0.188208617;0;0;0.045351474;0.011337868;0;0;0.006802721;0;0.031746032;0;0;0;0;0;0
4310;5.9;0;0.003795066;0;0.049335863;0;0;0;0;0.261859583;0.028462998;0.072106262;0;0;0;0;0;0;0.055028463;0.003795066;0.037950664;0.070208729;0;0;0;0;0;0.001897533;0;0;0;0;0;0;0;0;0.001897533;0;0;0;0;0.041745731;0.085388994;0;0;0.191650854;0;0;0;0.04743833;0.003795066;0.039848197;0;0;0;0;0;0.003795066
4311;2.7;0;0;0;0.107594937;0;0;0;0;0.025316456;0;0.083860759;0;0;0;0;0;0;0.003164557;0;0;0.004746835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0.507911392;0;0;0.003164557;0;0;0;0.003164557;0;0.011075949;0;0;0;0;0;0
4312;5.5;0;0;0;0.057971014;0;0;0;0;0.028985507;0;0.057971014;0;0;0.014492754;0;0;0;0;0;0;0.289855073;0;0;0;0.072463768;0;0;0;0;0;0;0;0;0;0.014492754;0;0;0;0;0.028985507;0.014492754;0.014492754;0;0;0.231884058;0;0;0;0;0.014492754;0.15942029;0;0;0;0;0;0
4314;5.4;0;0;0;0.044534413;0;0;0;0;0.044534413;0.004048583;0.044534413;0.004048583;0;0.008097166;0;0;0;0;0;0;0.417004049;0;0.004048583;0;0.064777328;0;0;0;0;0;0;0;0;0;0.060728745;0;0;0;0;0;0.012145749;0.170040486;0;0;0.052631579;0;0;0;0;0.008097166;0.060728745;0;0;0;0;0;0
4315;5.1;0;0;0;0.025;0;0;0;0;0.025;0.01875;0.1125;0.00625;0;0.0375;0;0;0;0.025;0;0;0.36875;0;0.0125;0;0.0875;0;0;0;0;0;0;0;0;0;0.00625;0;0;0;0;0.0125;0;0.06875;0;0;0.08125;0;0;0;0;0;0.09375;0;0;0.01875;0;0;0
4317;4.8;0;0;0;0.018421053;0;0;0;0;0.018421053;0;0.021052632;0.005263158;0;0.015789474;0;0;0;0.010526316;0;0;0.423684211;0;0.010526316;0;0.17631579;0;0;0;0;0;0;0;0;0;0.036842105;0;0;0;0;0.005263158;0.021052632;0.039473684;0;0;0.063157895;0;0;0;0;0.002631579;0.12631579;0;0;0.005263158;0;0;0
4318;4.5;0;0;0;0.037634409;0;0;0;0;0.010752688;0.02688172;0.010752688;0;0;0;0;0;0;0;0;0;0.489247312;0;0.010752688;0;0.215053763;0;0;0;0;0;0;0;0;0;0;0;0;0.005376344;0;0;0;0.02688172;0;0;0.02688172;0;0;0;0;0.010752688;0.129032258;0;0;0;0;0;0
4319;6.1;0;0;0;0;0;0;0;0;0.002849003;0;0.042735043;0;0;0.008547009;0;0;0;0;0;0;0.247863248;0;0;0;0.455840456;0;0;0;0;0;0;0;0;0;0.062678063;0;0;0;0;0;0;0.002849003;0;0;0.088319088;0;0;0;0;0;0.085470085;0;0;0.002849003;0;0;0
4320;5.8;0;0;0.006079027;0.045592705;0;0;0;0;0.012158055;0.003039514;0.054711246;0;0;0.024316109;0;0;0;0;0;0;0.227963526;0;0.003039514;0;0.240121581;0;0;0;0;0;0;0;0;0;0.018237082;0;0;0;0;0.003039514;0.003039514;0.03343465;0;0;0.133738602;0;0;0;0;0;0.188449848;0;0;0.003039514;0;0;0
4321;5.6;0;0;0;0.015841584;0;0;0;0;0.007920792;0;0.027722772;0;0;0.021782178;0;0;0;0.003960396;0;0;0.338613861;0;0;0;0.261386139;0;0;0;0;0;0;0;0;0;0.011881188;0;0;0;0;0.003960396;0.003960396;0.037623762;0;0;0.095049505;0;0;0;0;0.015841584;0.15049505;0;0;0.003960396;0;0;0
