JG05_ID2	LATDD	LONDD	XXX	XXX	ELEVATION	PolSum	AbiesEast	AcerTotEast	AlnusXEast	ALRUBRA	ALRUGOSA	AQUIFOLI	ARCEUTHOBI	ARTEMISIA	ASTEROTH	BETULA	BRASSICACEAE	CACTACEAE	CARYA	CARYOPHYLL	CASTANEA	CeltisEast	CEPHALANTH	ChenAmMid	CHRYSOLEP	CORYLUS	CupressXEast	CYPERACE	DForbs	DRYAS	EPHEDRA	EricTot	FAGUS	FraxXEast	FRAXNIGR	FRAXPNAM	IVA	JUGTOT	LarixEast	LARREA	LIQUIDAM	LYCOTOT	MYRICACX	NYSSA	OSTRYCAR	OXYRIA	PAPAVERX	PiceaTotEast	PINUS	PLANTAGINX	PLATANUS	POACEAE	POPULUS	PROSOPIS	PTERIDIUM	QuercusEast	ROSACEAX	SALIX	SARCOBATUS	SAXATOTG	SPHAGNUM	TAXODIUM	TILIA	TsugaXEast	TSUGHETE	TSUGMERT	ULMUS
2889	46.833	-87.917	0.138386239	-0.404568631	256	322	0.940438871	4.07523511	2.194357367	0	0	0	0	0.940438871	0	32.60188088	0	0	0	0	0	0	0	0.313479624	0	0	1.253918495	0	0	0	0	0	0	0.626959248	0	0	0	0	0.313479624	0	0	0	0.313479624	0	2.194357367	0	0	1.567398119	31.97492163	0	0	1.253918495	0	0	0	4.388714734	0	0	0	0	0	0	0.313479624	13.79310345	0	0	0.940438871
2890	46.783	-88	0.137581884	-0.405610676	445	442	0.722891566	10.12048193	4.096385542	0	0	0	0	0.963855422	0.240963855	47.22891566	0	0	0	0	0	0	0	1.204819277	0	0	1.445783133	0.240963855	0	0	0	0	0	0.722891566	0	0	0	0.240963855	0	0	0	0	0	0	0.481927711	0	0	0.722891566	14.45783133	0	0	0.963855422	0.481927711	0	0	6.265060241	0	0.240963855	0	0	0	0	0	6.024096386	0	0	3.13253012
2891	46.767	-87.917	0.138570601	-0.405750393	445	341	1.483679525	2.96735905	1.78041543	0	0	0	0	0	0	16.61721068	0	0	0.59347181	0	0	0	0	0.59347181	0	0	0.890207715	31.75074184	0	0	0	0	0	2.077151335	0	0	0	0.296735905	0	0	0	0	0	0	0.59347181	0	0	2.37388724	26.11275964	0	0	8.011869436	0.296735905	0	0	1.483679525	0	0	0	0	0	0	0	1.483679525	0	0	0.59347181
2892	46.767	-87.933	0.138388574	-0.405778771	445	340	0.3003003	2.402402402	1.201201201	0	0	0	0	0.3003003	0.3003003	12.91291291	0	0	0	0	0	0	0	0.600600601	0	0	0	6.306306306	0	0	0	0	0	0.3003003	0	0	0	0	0	0	0	0	0	0	0.3003003	0	0	6.906906907	60.96096096	0	0	2.102102102	0	0	0	2.402402402	0	0.3003003	0	0	0	0	0.3003003	1.801801802	0	0	0.3003003
2893	46.75	-87.967	0.138049035	-0.406143354	445	259	1.568627451	3.921568627	7.450980392	0	0	0	0	0	0	25.49019608	0	0	0	0	0	0	0	0.392156863	0	0	1.568627451	4.31372549	0	0	0	0	0.392156863	1.176470588	0	0	0	0	0	0	0	0	0.392156863	0	1.568627451	0	0	5.098039216	32.54901961	0	0	1.960784314	0	0	0	3.137254902	0	1.568627451	0	0	0	0	0	4.31372549	0	0	3.137254902
2894	46.75	-87.95	0.138242519	-0.406113275	445	457	0.689655172	1.83908046	2.298850575	0	0	0	0	0.689655172	0	18.3908046	0	0	0.229885057	0	0	0	0	0.91954023	0	0	0.459770115	1.609195402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.459770115	0	0	5.287356322	57.93103448	0	0	2.068965517	0.229885057	0	0	3.448275862	0	0	0	0	0	0	0	3.218390805	0	0	0.229885057
2895	46.75	-87.933	0.138435995	-0.406083154	446	430	1.435406699	1.196172249	2.392344498	0	0	0	0	0.23923445	0.4784689	15.78947368	0	0	0	0	0	0	0	0.23923445	0	0	0	3.827751196	0	0	0	0	0	0.4784689	0	0	0	0	0	0	0	0	0	0	0.956937799	0	0	5.502392344	56.93779904	0	0	3.349282297	0.717703349	0	0	2.870813397	0	0.23923445	0	0	0	0	0	1.674641148	0	0	1.674641148
2896	46.75	-87.933	0.138435995	-0.406083154	446	521	0.193423598	1.547388781	0.967117988	0	0	0	0	1.353965184	0	20.11605416	0	0	0	0	0	0	0	0	0	0	0.193423598	2.127659574	0	0	0	0	0	0.967117988	0	0	0	0	0	0	0	0	0	0	0.773694391	0	0	4.642166344	56.86653772	0	0	4.061895551	0	0	0	1.934235977	0	0	0	0	0	0	0.193423598	3.481624758	0	0	0.580270793
2897	46.75	-87.967	0.138049035	-0.406143354	448	387	1.072386059	4.557640751	2.680965147	0	0	0	0	0.804289544	1.072386059	38.33780161	0	0	0	0	0	0	0	0.268096515	0	0	0.804289544	2.680965147	0	0	0	0	0.268096515	0.536193029	0	0	0	0	0	0	0	0	0.536193029	0	0.268096515	0	0	4.289544236	27.3458445	0	0	1.072386059	0.804289544	0	0	4.825737265	0	0.268096515	0	0	0	0	0.268096515	5.63002681	0	0	1.608579088
2898	46.733	-87.933	0.138483416	-0.406387528	445	445	0.91954023	1.83908046	4.137931034	0	0	0	0	1.149425287	0.459770115	26.89655172	0	0	0	0	0	0	0	0	0	0	0.229885057	3.448275862	0	0	0	0	0	0.689655172	0	0	0	0	0	0	0	0	0	0	0.459770115	0	0	2.528735632	44.13793103	0	0	1.609195402	0.229885057	0	0	5.287356322	0	0.91954023	0	0	0	0	0	4.137931034	0	0	0.91954023
2899	46.717	-87.967	0.138140828	-0.406734231	500	383	0.280898876	7.865168539	7.584269663	0	0	0	0	0.561797753	0	50	0	0	0	0	0	0	0	2.528089888	0	0	0.561797753	0.561797753	0	0	0	0	0	0.280898876	0	0	0	0	0	0	0	0	0	0	1.404494382	0	0	1.966292135	17.69662921	0	0	1.966292135	0	0	0	5.056179775	0	0	0	0	0	0	0	1.123595506	0	0	0.561797753
2900	46.733	-88.083	0.136775458	-0.406651941	552	453	1.913875598	5.502392344	3.827751196	0	0	0	0	1.196172249	0.23923445	31.57894737	0	0	0	0	0	0	0	1.674641148	0	0	8.612440191	0	0	0	0	0	0	1.196172249	0	0	0	0	0.23923445	0	0	0	0.23923445	0	0.23923445	0	0	9.56937799	20.57416268	0	0	1.913875598	0.23923445	0	0	5.741626794	0	0.23923445	0	0	0	0	0	4.066985646	0	0	1.196172249
2901	46.7	-87.85	0.139520942	-0.406830533	512	445	0.459770115	1.379310345	3.218390805	0	0	0	0	0.229885057	0.459770115	38.3908046	0	0	0	0	0	0	0	0.229885057	0	0	0.229885057	3.448275862	0	0	0	0	0	0.229885057	0	0	0	0	0	0	0	0	0	0	0.91954023	0	0	1.83908046	41.83908046	0	0	0.229885057	0.229885057	0	0	3.448275862	0	0	0	0	0	0	0	2.528735632	0	0	0.689655172
2902	46.683	-87.983	0.138053044	-0.407371291	528	442	0.945626478	2.364066194	5.200945626	0	0	0	0	1.182033097	0.709219858	27.42316785	0	0	0.236406619	0	0	0	0	0.945626478	0	0	1.654846336	1.654846336	0	0	0	0	0	0.472813239	0	0	0	0	0	0	0	0	1.418439716	0	1.654846336	0	0	4.255319149	35.22458629	0	0	3.073286052	1.418439716	0	0	6.146572104	0	0.236406619	0	0	0	0	0	2.600472813	0	0	1.182033097
2903	46.667	-88.017	0.137709841	-0.407717812	549	366	2.108433735	4.518072289	6.024096386	0	0	0	0	1.506024096	0.903614458	35.24096386	0	0	0	0	0	0	0	1.506024096	0	0	5.421686747	1.807228916	0	0	0	0	0.602409639	1.204819277	0	0	0	0	0	0	0	0	0	0	0.301204819	0	0	3.012048193	28.61445783	0	0	0.903614458	0	0	0	2.710843373	0	0	0	0	0	0	0	2.108433735	0	0	1.506024096
2904	46.617	-88.05	0.137471679	-0.40867122	509	433	0.714285714	4.285714286	4.761904762	0	0	0	0	0.476190476	0	25.23809524	0	0	0.238095238	0	0	0	0	1.19047619	0	0	1.19047619	0.714285714	0	0	0	0	0	0.238095238	0	0	0	0	0.476190476	0	0	0	1.904761905	0	1.666666667	0	0	6.904761905	37.61904762	0	0	2.380952381	2.142857143	0	0	3.571428571	0	0.238095238	0	0	0	0	0	2.380952381	0	0	1.666666667
2905	46.6	-88	0.138089497	-0.408887351	512	369	1.404494382	2.808988764	3.370786517	0	0	0	0	0.842696629	0.280898876	33.14606742	0	0	0	0	0	0	0	0.561797753	0	0	2.247191011	0.280898876	0	0	0	0	0	0.842696629	0	0	0	0	0	0	0	0	0.280898876	0	0.842696629	0	0	7.584269663	38.76404494	0	0	0.842696629	0.280898876	0	0	3.370786517	0	0	0	0	0	0	0	2.247191011	0	0	0
2906	46.75	-87.917	0.138618085	-0.406054766	445	365	1.126760563	1.971830986	1.126760563	0	0	0	0	0.281690141	0	19.43661972	0	0	0.281690141	0	0	0	0	0.281690141	0	0	0	3.943661972	0	0	0	0	0.281690141	0	0	0	0	0	0	0	0	0	0	0	1.126760563	0	0	4.788732394	55.77464789	0	0	7.042253521	0	0	0	0.845070423	0	0	0	0	0	0	0.281690141	1.126760563	0	0	0.281690141
2907	45.617	-84.7	0.179094631	-0.419709362	215	1221	0.775862069	3.189655172	5.172413793	0	0	0	0	1.034482759	1.206896552	20.68965517	0	0	0.25862069	0	0	0	0	0.862068966	0	0	3.017241379	1.293103448	0	0	0	0.086206897	6.034482759	2.413793103	0	0	0	0.172413793	0.172413793	0	0	0.086206897	0.172413793	0	1.120689655	0	0	1.551724138	26.81034483	0.172413793	0.172413793	1.637931034	0.431034483	0	0	6.206896552	0.086206897	1.034482759	0	0	0	0	0.431034483	10.86206897	0	0	2.844827586
2908	45.3	-84.733	0.179826874	-0.425407162	274	354.99	0.297627906	8.928837168	0.892883717	0	0	0	0	0	0	12.20274413	0	0	0.297627906	0	0	0	0	0.595255811	0	0	0.892883717	0.297627906	0	0	0	0	5.059674395	0.892883717	0	0	0	0	0	0	0	0	0.297627906	0	1.190511622	0	0	1.190511622	36.0100003	0.297627906	0	3.273906962	2.083395339	0	0	6.547813923	0	0.297627906	0	0	0	0	0	14.58376737	0	0	3.869162773
2909	45.283	-83.95	0.188985349	-0.423858919	255	441.99	0.234747295	2.112725651	3.051714829	0	0	0.234747295	0	0	0.234747295	13.14584849	0	0	0	0	0	0	0	0.704241884	0	0	0.469494589	0	0	0	0	0.234747295	1.173736473	0.234747295	0	0	0	0	0	0	0	0.234747295	0.234747295	0	0.704241884	0	0	1.877978356	55.86750863	0.234747295	0	1.173736473	0.234747295	0	0	10.32888096	0.234747295	0	0	0	1.173736473	0	0.234747295	3.051714829	0	0	2.58222024
2910	45.317	-83.467	0.194459422	-0.42207166	195	513	1.948051948	2.164502165	1.948051948	0	0	0	0	0.649350649	0.216450216	14.06926407	0	0	0.649350649	0	0	0	0	0.216450216	0	0	1.082251082	0.432900433	0	0	0	0	0.432900433	0.865800866	0	0	0	0	0	0	0	0.432900433	0	0	0	0	0	3.246753247	54.32900433	0.216450216	0.216450216	1.515151515	0	0	0	9.956709957	0.432900433	0.216450216	0	0	0	0	0	3.03030303	0	0	1.731601732
2911	45.183	-85.283	0.173823124	-0.428728453	274	316.99	0	7.79687447	4.406929048	0	0	0	0	1.016983627	1.355978169	16.27173803	0	0	0.677989084	0	0	0	0	1.355978169	0	0.338994542	0.677989084	0.677989084	0	0	0	0	11.86480898	0	0	0.677989084	0	0	0	0	0	0	0	0	1.355978169	0	0	0.338994542	13.55639174	0.677989084	0.677989084	1.016983627	0.338994542	0	0	8.135869013	0	0	0	0	0	0	0.338994542	16.61073257	0	0	9.830841723
2912	45.067	-84.783	0.180060855	-0.429652909	411	318.99	1.12786195	8.646941614	1.503815933	0	0	0	0	1.12786195	1.12786195	10.52671153	0	0	0	0	0	0	0	1.879769916	0	0	0	0.375953983	0	0	0	0	2.631677883	0	0	0	0	0	0	0	0	0	0	0	1.12786195	0	0	0.375953983	37.96759277	0.375953983	0	2.255723899	0.375953983	0	0	11.2786195	0.375953983	1.12786195	0	0	0	0	0.375953983	5.639309748	0	0	9.774803564
2913	45.05	-84.7	0.181090216	-0.429762229	411	674.99	0.168070052	2.184910671	2.857190877	0	0	0	0	0.504210155	0.672280206	19.49612599	0	0	0	0	0	0	0	1.512630464	0	0	0.504210155	3.529471084	0	0	0	0	1.680700516	1.680700516	0	0	0	0.336140103	0	0	0	0.168070052	0.168070052	0	2.184910671	0	0	1.512630464	35.79724029	0	0.336140103	3.19333098	0.504210155	0	0	11.42876351	0.336140103	0.168070052	0	0	0	0	0.672280206	6.050521858	0	0	2.352980722
2914	44.983	-84.3	0.186003192	-0.430008467	396	387.99	0.566588289	2.832941443	1.98305901	0	0	0.283294144	0	0	0	16.43106037	0	0	0.566588289	0	0	0	0	1.133176577	0	0.283294144	0.283294144	0.283294144	0	0	0	0	1.98305901	1.133176577	0	0	0	0.283294144	0	0	0	0.283294144	0	0	1.133176577	0	0	1.699764866	45.040936	0.283294144	0	0.849882433	0	0	0	8.782118474	0.283294144	0.566588289	0	0	0	0	0.566588289	11.04847163	0	0	1.416470722
2915	45.083	-84.15	0.187391704	-0.427879981	280	637.99	1.157043918	0.826459941	3.305839766	0	0	0	0	0.330583977	0.495875965	8.925767368	0	0	0.330583977	0	0	0	0	0	0	0	0.165291988	0.165291988	0	0	0	0	0.330583977	0.330583977	0	0	0	0	0	0	0	0.165291988	0.826459941	0	0.99175193	0	0	0.661167953	66.1151424	0	0	1.652919883	0.165291988	0	0	8.76047538	0	0.165291988	0	0	0	0	0	2.975255789	0	0	1.157043918
2916	44.933	-83.8	0.192029	-0.429682378	232	357.99	0.914662032	1.524436721	4.268422818	0	0	0	0	1.219549377	0.304887344	10.3661697	0	0	0.304887344	0	0	0	0	0.914662032	0	0	2.439098753	0.304887344	0	0	0	0	1.829324065	1.524436721	0	0	0	0	0	0	0	0.304887344	0.914662032	0	0.609774688	0	0	0.609774688	48.77892619	0	0.304887344	1.829324065	0.914662032	0	0	13.71993049	0	0.914662032	0	0	0.304887344	0	0.304887344	3.353760785	0	0	1.219549377
2917	44.75	-85.717	0.170178163	-0.437371428	259	369	0	6.209150327	0.653594771	0	0	0	0	0.980392157	0	12.09150327	0	0	0.653594771	0	0	0	0	3.594771242	0	0	1.633986928	1.307189542	0	0	0	0	10.78431373	2.614379085	0	0	0	0	0	0	0	0.326797386	0.326797386	0	1.960784314	0	0	0	16.33986928	0	0.326797386	7.843137255	2.287581699	0	0	15.35947712	0.326797386	1.960784314	0	0	0	0	0	5.882352941	0	0	6.535947712
2918	44.633	-85.167	0.177052601	-0.438224053	315	386	0.852272727	3.409090909	1.988636364	0	0	0	0	0.852272727	0.852272727	8.238636364	0	0	0.284090909	0	0	0	0	0.852272727	0	0	0	0	0	0	0	0.284090909	8.238636364	1.136363636	0	0	0	0.284090909	0	0	0	0.284090909	0.568181818	0	1.704545455	0	0	0	44.03409091	0	0	2.556818182	0.568181818	0	0	9.375	0.284090909	1.420454545	0	0	0	0	0.284090909	8.522727273	0	0	3.125
2919	44.767	-84.6	0.183260113	-0.434541731	381	442	0.705882353	1.176470588	1.647058824	0	0	0	0	1.176470588	0.235294118	8.235294118	0	0	0.235294118	0	0	0	0	1.647058824	0	0	0.470588235	0.941176471	0	0	0	0	1.647058824	0.941176471	0	0	0	0	0	0	0	0.235294118	0.705882353	0	0	0	0	0.941176471	68	0.235294118	0	1.411764706	0.705882353	0	0	3.764705882	0	0.470588235	0	0	0.235294118	0	0	3.058823529	0	0	1.176470588
2920	44.817	-84.483	0.184455851	-0.433381005	351	342.99	0	2.32565866	2.32565866	0	0	0	0	1.993421708	0.332236951	11.96053025	0	0	0.332236951	0	0	0	0	2.657895611	0	0	2.990132563	0	0	0	0	0	0.996710854	0	0.332236951	1.328947806	0	0	0	0	0	0	2.657895611	0	0.664473903	0	0	0.332236951	39.8651118	0	0	0.996710854	2.32565866	0	0	20.59869099	0.996710854	0.332236951	0	0	0	0	0	0.332236951	0	0	3.322369514
2921	44.733	-84.1	0.18925311	-0.433950542	335	308.99	0	1.454598349	5.454743809	0	0	0	0	1.818247936	0.363649587	10.90948762	0	0	0.363649587	0	0	0	0	1.090948762	0	0.363649587	0	1.090948762	0	0	0	0	2.181897524	1.090948762	0	0	0	0	0	0	0	0	0.727299175	0	1.818247936	0	0	0.363649587	50.54365613	0	0	3.272846285	0.363649587	0	0	11.63678679	0	0.363649587	0	0	0	0	0	3.272846285	0	0	1.454598349
2922	44.683	-83.4	0.197652274	-0.433099343	188	377.99	0.29155369	2.332429517	3.207090586	0	0	0	0	0	0.29155369	9.621271757	0	0	0.583107379	0	0	0	0	0.29155369	0	0	0.874661069	0	0	0	0	0	1.749322138	0.29155369	0	0	0	0.29155369	0	0	0	0	0.29155369	0	0.874661069	0	0	0.583107379	51.31053383	0.583107379	0.583107379	2.915536896	0.874661069	0	0	14.57768448	0.29155369	0.583107379	0	0	0	0	0	4.664859034	0	0	2.040875827
2923	44.433	-86	0.167863364	-0.443612225	251	387.99	0	3.133992421	4.558534431	0	0	0	0	0.284908402	1.42454201	9.971794068	0	0	0.284908402	0	0	0	0	1.42454201	0	0	1.139633608	0.854725206	0	0	0	0	7.692526853	0	1.139633608	2.279267216	0	0	0	0	0	0	0	0	0.854725206	0	0	0	23.35963988	0	1.139633608	4.558534431	2.279267216	0	0	11.39633608	0.284908402	0.569816804	0	0	0	0	0	12.53596969	0	0	8.83216046
2924	44.2	-85.967	0.169006172	-0.447676679	274	445	0	2.325581395	2.583979328	0	0	0	0	0.775193798	0.775193798	6.201550388	0	0	0.258397933	0	0	0	0	1.80878553	0	0.258397933	0.258397933	0.516795866	0	0	0	0	1.80878553	0.516795866	0	0	0	0.516795866	0	0	0	0	2.067183463	0	0.516795866	0	0	0.258397933	41.08527132	0	0.258397933	3.875968992	0.516795866	0	0	20.41343669	0.258397933	0.516795866	0	0	0	0	0.775193798	5.943152455	0	0	4.909560724
2925	44.317	-85.333	0.176159574	-0.444200423	395	332	0.334448161	1.672240803	1.337792642	0	0	0	0	0.334448161	0.668896321	4.347826087	0	0	0	0	0	0	0	1.672240803	0	0	0.334448161	0	0	0	0.334448161	0	4.013377926	0.668896321	0	0	0	0.334448161	0	0	0	0	1.672240803	0	1.337792642	0	0	0.668896321	54.18060201	0	0	4.013377926	0	0	0	12.7090301	0	0.668896321	0	0	0.334448161	0	0	5.685618729	0	0	2.675585284
2926	44.433	-84.7	0.183259279	-0.440689004	349	426.99	0.537648862	1.881771015	2.150595446	0	0	0	0	0.537648862	0.537648862	5.645313046	0	0	0	0	0	0	0	1.075297723	0	0	0.537648862	0.806473292	0	0	0	0	0.537648862	0.806473292	0	0	0	0.537648862	0.268824431	0	0	0	0.537648862	0	1.344122154	0	0	1.344122154	55.64396892	0	0.268824431	1.075297723	1.881771015	0	0	15.05416812	0.268824431	1.344122154	0	0	0	0	0	3.763542031	0	0	1.612946585
2927	44.25	-84.483	0.186476191	-0.443412512	378	359	0.615384615	5.230769231	3.384615385	0	0	0	0	0	0.923076923	7.076923077	0	0	0.923076923	0	0	0	0	0.923076923	0	0	0.923076923	1.230769231	0	0	0	0	0.307692308	2.153846154	0	0	0	0	0	0	0	0	2.769230769	0	0	0	0	0.615384615	36	0.307692308	0	1.230769231	2.461538462	0	0	27.69230769	0	1.846153846	0	0	0	0	0	0.615384615	0	0	2.769230769
2928	44.417	-83.967	0.191976949	-0.439210498	271	325.99	0	2.069036863	0.689678954	0	2.413876341	0	0	0.344839477	0.689678954	11.72454223	0	0	0.689678954	0	0	0	0	1.379357909	0	0	1.379357909	0.344839477	0	0	0	0	0	0	1.379357909	1.724197386	0	0	0	0	0	0	0.689678954	0	1.379357909	0	0	0.344839477	38.27373358	0.344839477	0	3.448394772	1.379357909	0	0	16.55229491	0	3.448394772	0	0	0	0	0	4.827752681	0	0	4.482913204
2929	43.983	-86.317	0.16551696	-0.452277727	186	429.99	0.275489683	3.856855561	0.275489683	0	1.101958732	0	0	0.275489683	0.275489683	8.815669853	0	0	1.101958732	0	0	0.275489683	0	1.652938097	0	0	1.101958732	1.377448415	0	0	0	0	3.305876195	0	0.550979366	1.377448415	0	0.826469049	0	0	0	0	0.275489683	0	1.377448415	0	0	0.550979366	24.79131657	0.275489683	0.550979366	6.336262707	6.060773024	0	0	24.79407146	0.275489683	1.92842778	0	0	0	0	0.275489683	4.132345244	0	0	1.92842778
2930	43.85	-85.833	0.171740998	-0.453591586	253	305.99	0	1.041702837	1.388937116	0	0	0	0	0.694468558	0	4.514045627	0	0	0.694468558	0	0	0	0	0	0	0.347234279	0	0.347234279	0	0	0	0	2.777874232	1.388937116	0	0	0	0.347234279	0	0	0	0.347234279	0.347234279	0	1.736171395	0	0	0	56.59571513	0	0	1.388937116	0	0	0	19.44511962	0	0.347234279	0	0	0	0	0	2.777874232	0	0	3.47234279
2931	44	-85.417	0.176224018	-0.450006598	312	450	0	3.241895262	3.49127182	0	0	0.748129676	0	1.496259352	0.997506234	8.728179551	0	0	0.249376559	0	0	0	0	0.748129676	0	0	0.748129676	0.748129676	0	0	0	0	5.735660848	1.995012469	0	0	0	0.748129676	0	0	0	0.249376559	0.249376559	0	1.246882793	0	0	0.249376559	26.93266833	1.246882793	0.748129676	6.733167082	5.236907731	0	0	17.4563591	0	0.997506234	0	0	0	0	0	3.990024938	0	0	4.987531172
2932	44.017	-84.8	0.183528202	-0.448284203	357	319.99	0	2.166143182	1.083071591	0	0.361023864	0	0	0	1.444095455	5.415357955	0	0	0	0	0	0	0	1.083071591	0	0	0.361023864	0.722047727	0	0	0	0	1.083071591	1.444095455	0	0	0	0.361023864	0	0	0	0	1.805119318	0	2.888190909	0	0	0.722047727	40.43106249	0	0.361023864	2.166143182	0	0	0	29.96498069	0	1.083071591	0	0	0	0	0	2.166143182	0	0	2.888190909
2933	44	-84.183	0.190939498	-0.447105027	229	402.99	0	0.840359674	3.081318804	0	0	0	0	0.280119891	0.280119891	5.602397826	0	0	0.280119891	0	0	0	0	0.280119891	0	0.280119891	0.280119891	22.6897112	0	0	0	0.280119891	0.840359674	0.560239783	0	0	0	0	0	0	0	0.280119891	0.560239783	0	0.280119891	0	0	0	29.40978739	0.280119891	0	9.804196196	1.120479565	0	0	14.56623435	0	1.680719348	0	0	0	0	0	2.240959131	0	0	4.20179837
2934	43.983	-83.167	0.203085244	-0.444841087	183	379	0	4.143646409	1.104972376	0	0	0	0	0.828729282	0	9.392265193	0	0	1.657458564	0	0	0.276243094	0	0	0	0.552486188	0.276243094	0.552486188	0	0	0	0	8.563535912	2.486187845	0	0	0	0.552486188	0	0	0	0	0	0	2.209944751	0	0	0.276243094	28.72928177	0	1.657458564	5.524861878	0	0	0	16.29834254	0	0.552486188	0	0	0	0	1.104972376	5.524861878	0	0	7.73480663
2935	43.7	-85.867	0.171819925	-0.456324921	253	353	0.344827586	3.103448276	1.379310345	0	0	0	0	1.034482759	0.344827586	8.620689655	0	0	1.034482759	0	0	0	0	1.034482759	0	0.344827586	0.689655172	0.689655172	0	0	0	0	0.344827586	2.068965517	0	0	0	0.689655172	0	0	0.344827586	0	1.379310345	0	0.689655172	0	0	0	35.86206897	0.344827586	0	2.068965517	0.344827586	0	0	31.72413793	0	0.344827586	0	0	0	0	0	1.724137931	0	0	3.448275862
2936	43.683	-85.4	0.177489094	-0.455581347	324	367.99	0	0	1.24614474	0	0	0	0	0	0	8.099940808	0	0	0.934608555	0	0	0	0	0.62307237	0	0	0.62307237	0.311536185	0	0	0	0	6.542259883	1.86921711	0	0	0	0	0	0	0	0	0.934608555	0	0.62307237	0	0	0	43.30041434	0	0.311536185	2.803825664	0.934608555	0	0	20.87292439	0	1.557680925	0	0	0	0	0.62307237	4.361506589	0	0	3.426898034
2937	43.767	-84.95	0.182602838	-0.45305743	290	392.99	0.308651502	1.543257508	1.543257508	0	0	0	0	0.925954505	0.925954505	11.72875706	0	0	0	0	0	0	0	1.543257508	0	0	1.85190901	0.617303003	0	0	0	0	2.469212013	2.777863514	0	0	0	0.308651502	0	0	0	0.308651502	0.925954505	0	0.925954505	0	0	0.925954505	31.17071515	0	0.925954505	3.395166517	5.555727029	0	0	18.8277416	0	1.234606006	0	0	0	0	0.308651502	4.629772524	0	0	4.321121022
2938	43.617	-84.733	0.185727362	-0.455197111	240	629.99	0.254459401	5.343647421	1.272297005	0	0	0	0	0.254459401	1.272297005	5.343647421	0	0	1.017837604	0	0	0	0	1.781215807	0	0	2.54459401	0.508918802	0	0	0	0	1.272297005	3.053512812	0	0	0	0.254459401	0	0	0	0.508918802	0.254459401	0	1.272297005	0	0	0.763378203	11.44812845	1.017837604	1.017837604	19.33891448	5.598106822	0	0	24.1736431	0.508918802	3.562431614	0	0	0	0	0.254459401	0	0	0	6.107025624
2939	43.467	-84.833	0.185047702	-0.458084817	248	328.99	0.346032735	3.806360082	2.768261878	0	0	0	0	0.346032735	0.692065469	7.612720163	0	0	0.346032735	0	0	0	0	1.384130939	0	0	1.384130939	1.038098204	0	0	0	0	4.152392816	4.498425551	0	0	0	0.346032735	0.346032735	0	0	0	0	0	1.384130939	0	0	0	29.75535486	0	0	2.768261878	1.730163673	0	0	26.99055331	0	0	0	0	0.346032735	0	0.346032735	2.076196408	0	0	5.536523755
2940	43.733	-83.933	0.194898312	-0.451199281	180	490.99	0.237535333	1.662747334	3.563030001	0	0	0	0	0.475070667	1.900282667	5.700848001	0	0	0.712606	0	0	0	0	1.900282667	0	0	0	8.313736668	0	0	0	0	1.187676667	3.087959334	0	0	0	0.475070667	0	0	0	0	0	0	0.475070667	0	0	0	9.736573315	0.237535333	0.712606	23.515998	1.900282667	0	0	22.32832134	0	8.551272002	0	0	0	0	0.237535333	0.237535333	0	0	2.850424001
2941	43.5	-83.817	0.197148974	-0.455015735	181	664.99	0	2.521079022	1.120479565	0	0	0	0	1.120479565	2.240959131	4.20179837	0	0	1.680719348	0	0	0	0	3.641558587	0	0.280119891	0	1.120479565	0	0	0	0	1.120479565	6.4427575	0	0	0	0.840359674	0	0	0.280119891	0	0	0	0.280119891	0	0	0.560239783	3.638757388	1.400599457	1.120479565	32.2137875	0.840359674	0	0	22.40959131	0	1.400599457	0.280119891	0	0	0	0.560239783	0.280119891	0	0	8.403596739
2942	43.35	-86.083	0.17033959	-0.462999842	235	372.99	0	1.000033334	2.666755559	0	2.666755559	0	0	0.66668889	0.333344445	5.333511117	0	0	0.333344445	0	0	0	0	1.333377779	0	0.333344445	1.333377779	1.666722224	0	0	0	0	2.333411114	0	0.66668889	1.000033334	0	0.66668889	0	0	0	0	0	0	2.000066669	0	0	0.333344445	14.33047768	0	0.333344445	6.666888896	0.66668889	0	0	47.00156672	0	1.333377779	0	0	0	0	0	1.666722224	0	0	3.333444448
2943	43.167	-85.85	0.173754052	-0.465726966	215	403.99	0	5.029734608	2.071067191	0	0	0	0	2.071067191	0.591733483	2.662800675	0	0	1.479333708	0	0	0	0	0.887600225	0	0.887600225	1.183466966	1.183466966	0	0	0	0	6.509068316	0.295866742	0.295866742	4.142134383	0	0.591733483	0	0	0	0	0	0	1.183466966	0	0	0	17.74904583	1.479333708	1.479333708	8.284268765	0.591733483	0	0	27.51560697	0.887600225	3.846267641	0	0	0	0	0.295866742	0.887600225	0	0	5.917334832
2944	43.267	-85.35	0.179487103	-0.462826784	255	334	0	3.816793893	3.053435115	0	0	0	0	1.145038168	0.381679389	1.908396947	0	0	0.381679389	0	0	0	0	1.145038168	0	0.381679389	1.526717557	0.763358779	0	0	0	0	3.053435115	3.053435115	0	0	0	0.381679389	0	0	0	0	0	0	1.908396947	0	0	0.763358779	17.17557252	1.145038168	0	8.015267176	3.435114504	0	0	32.44274809	0	2.290076336	0	0	0	0	0	1.526717557	0	0	10.30534351
